HymnID	HymnNoticeText	HymnalID	HymnNumber	HymnFirstLine	Metre	Tune	Occasion	Plainsong	Alternates
CH0351	CH351 Lead us, heav'nly Father, lead us	CH	351	Lead us, heav'nly Father, lead us
CH0352	CH352 Great Saint George	CH	352	Great Saint George
CH0352	CH352 Leader now on earth no longer	CH	352	Leader now on earth no longer
CH0353	CH353 Leaping the mountains	CH	353	Leaping the mountains
CH0353	CH353 Lord of Glory	CH	353	Lord of Glory
CH0354	CH354 Leave your country and your people	CH	354	Leave your country and your people
CH0355	CH355 Let all mortal flesh keep silence	CH	355	Let all mortal flesh keep silence
CH0356	CH356 Let all that is within me	CH	356	Let all that is within me
CH0357	CH357 Let all the world in every corner sing	CH	357	Let all the world in every corner sing
CH0358	CH358 Let there be love shared among us	CH	358	Let there be love shared among us
CH0359	CH359 Let us break bread together	CH	359	Let us break bread together
CH0360	CH360 Let us go forth into the world	CH	360	Let us go forth into the world
CH0361	CH361 Let us talents and tongues employ	CH	361	Let us talents and tongues employ
CH0362	CH362 Let us, with a gladsome mind	CH	362	Let us, with a gladsome mind
CH0363	CH363 Lift high the cross	CH	363	Lift high the cross
CH0364	CH364 Lift up your heads, O mighty gates	CH	364	Lift up your heads, O mighty gates
CH0365	CH365 Light of our darkness	CH	365	Light of our darkness
CH0366	CH366 Light the Advent candle one	CH	366	Light the Advent candle one
CH0367	CH367 Like a mighty river flowing	CH	367	Like a mighty river flowing
CH0368	CH368 Like a sea without a shore	CH	368	Like a sea without a shore
CH0369	CH369 Like a shepherd he feeds his flock	CH	369	Like a shepherd he feeds his flock
CH0370	CH370 Like as the deer that yearns	CH	370	Like as the deer that yearns
CH0371	CH371 Like the dawning of the morning	CH	371	Like the dawning of the morning
CH0372	CH372 Little Jesus, sweetly sleep	CH	372	Little Jesus, sweetly sleep
CH0373	CH373 Lo, He comes with clouds descending	CH	373	Lo, He comes with clouds descending
CH0374	CH374 Long ago in Bethlehem	CH	374	Long ago in Bethlehem
CH0375	CH375 Long ago, prophets knew	CH	375	Long ago, prophets knew
CH0376	CH376 Kyrie, eleison (Clark)	CH	376	Kyrie, eleison (Clark)
CH0376	CH376 Look around you, can you see?	CH	376	Look around you, can you see?
CH0377	CH377 Lord accept the gifts we offer	CH	377	Lord accept the gifts we offer
CH0378	CH378 Lord, accept the praise now given	CH	378	Lord, accept the praise now given
CH0379	CH379 Lord, enthroned in heavenly splendour	CH	379	Lord, enthroned in heavenly splendour
CH0380	CH380 Lord, for tomorrow and its needs	CH	380	Lord, for tomorrow and its needs
CH0381	CH381 Lord, in everything I do	CH	381	Lord, in everything I do
CH0382	CH382 Lord Jesus Christ, shall I stand still	CH	382	Lord Jesus Christ, shall I stand still
CH0383	CH383 Living Lord	CH	383	Living Lord
CH0383	CH383 Lord Jesus Christ, you have come to us	CH	383	Lord Jesus Christ, you have come to us
CH0384	CH384 Lord Jesus, think on me	CH	384	Lord Jesus, think on me
CH0385	CH385 Lord, make me an instrument of thy peace	CH	385	Lord, make me an instrument of thy peace
CH0386	CH386 Lord of all hopefulness	CH	386	Lord of all hopefulness
CH0387	CH387 Lord of all loving, we stand before you	CH	387	Lord of all loving, we stand before you
CH0388	CH388 Lord, I come to Your awsome presence	CH	388	Lord, I come to Your awsome presence
CH0388	CH388 Lord, the light of Your love is shining	CH	388	Lord, the light of Your love is shining
CH0388	CH388 Shine, Jesus, shine	CH	388	Shine, Jesus, shine
CH0389	CH389 Lord, this paschal time remind us	CH	389	Lord, this paschal time remind us
CH0390	CH390 Lord, thy word abideth	CH	390	Lord, thy word abideth
CH0391	CH391 Lord, we pray for golden peace	CH	391	Lord, we pray for golden peace
CH0392	CH392 Lord, who throughout these forty days	CH	392	Lord, who throughout these forty days
CH0393	CH393 Lord, You are so precious to me	CH	393	Lord, You are so precious to me
CH0394	CH394 Lord, you give the great commission	CH	394	Lord, you give the great commission
CH0395	CH395 Lord, you have come to the lakeside	CH	395	Lord, you have come to the lakeside
CH0396	CH396 Lord, your love has drawn us near	CH	396	Lord, your love has drawn us near
CH0397	CH397 Love came down at Christmas	CH	397	Love came down at Christmas
CH0398	CH398 Love divine, all loves excelling	CH	398	Love divine, all loves excelling
CH0399	CH399 Love is his word, love is his way	CH	399	Love is his word, love is his way
CH0400	CH400 Grant to us, O Lord, a heart renewed	CH	400	Grant to us, O Lord, a heart renewed
CH0401	CH401 Water of life, cleanse and refresh us	CH	401	Water of life, cleanse and refresh us
CH0403	CH403 Kyrie, eleison (Sussex Mass)	CH	403	Kyrie, eleison (Sussex Mass)
CH0403	CH403 Sussex Mass (Penitential Act)	CH	403	Sussex Mass (Penitential Act)
CH0404	CH404 Gathering Mass (Penitential Act)	CH	404	Gathering Mass (Penitential Act)
CH0404	CH404 Lord, have mercy, Kyrie, eleison	CH	404	Lord, have mercy, Kyrie, eleison
CH0405	CH405 Gathering Mass (Gloria)	CH	405	Gathering Mass (Gloria)
CH0405	CH405 Glory, glory to God (Gathering Mass)	CH	405	Glory, glory to God (Gathering Mass)
CH0407	CH407 Coventry Gloria	CH	407	Coventry Gloria
CH0407	CH407 Glory to God, glory in the highest	CH	407	Glory to God, glory in the highest
CH0409	CH409 Gloria, gloria, in excelsis Deo (Duffy)	CH	409	Gloria, gloria, in excelsis Deo (Duffy)
CH0410	CH410 Alleluia, Alleluia! (Celtic Alleluia)	CH	410	Alleluia, Alleluia! (Celtic Alleluia)
CH0410	CH410 Celtic Alleluia	CH	410	Celtic Alleluia
CH0411	CH411 Mass of Creation (Gospel Acclamation)	CH	411	Mass of Creation (Gospel Acclamation)
CH0412	CH412 Salisbury Alleluia	CH	412	Salisbury Alleluia
CH0413	CH413 Alleluia, Alleluia (Alleluia VII - Taizé)	CH	413	Alleluia, Alleluia (Alleluia VII - Taizé)
CH0414	CH414 Glory and praise to you Lord	CH	414	Glory and praise to you Lord
CH0415	CH415 Praise to you O Christ, king of eternal glory!	CH	415	Praise to you O Christ, king of eternal glory!
CH0416	CH416 Praise to you, O Christ, our Saviour	CH	416	Praise to you, O Christ, our Saviour
CH0418	CH418 Come, Lord Jesus, maranatha!	CH	418	Come, Lord Jesus, maranatha!
CH0419	CH419 Lord, in your mercy, hear our prayer	CH	419	Lord, in your mercy, hear our prayer
CH0420	CH420 In our need, we pray to the Lord	CH	420	In our need, we pray to the Lord
CH0421	CH421 Through our lives and by our prayers	CH	421	Through our lives and by our prayers
CH0422	CH422 Holy, Holy, Holy Lord God of hosts	CH	422	Holy, Holy, Holy Lord God of hosts
CH0428	CH428 Holy, Holy, Holy, Holy Lord (Mass of Hope)	CH	428	Holy, Holy, Holy, Holy Lord (Mass of Hope)
CH0456	CH456 Lamb of God, Lamb of God (Shrewsbury Mass)	CH	456	Lamb of God, Lamb of God (Shrewsbury Mass)
CH0456	CH456 Shrewsbury Mass (Agnus Dei)	CH	456	Shrewsbury Mass (Agnus Dei)
CH0459	CH459 Lord, have mercy (New People's Mass)	CH	459	Lord, have mercy (New People's Mass)
CH0464	CH464 Our Father (New People's Mass)	CH	464	Our Father (New People's Mass)
CH0467	CH467 Missa De Angelis	CH	467	Missa De Angelis
CH0468	CH468 Kyrie, eleison (Orbis factor)	CH	468	Kyrie, eleison (Orbis factor)
CH0468	CH468 Orbis factor (Kyrie eleison)	CH	468	Orbis factor (Kyrie eleison)
CH0469	CH469 Credo III	CH	469	Credo III
CH0470	CH470 Sanctus XVIII	CH	470	Sanctus XVIII
CH0471	CH471 Mortem tuam	CH	471	Mortem tuam
CH0473	CH473 Agnus Dei XVIII	CH	473	Agnus Dei XVIII
CH0474	CH474 Loving Father, from thy bounty	CH	474	Loving Father, from thy bounty
CH0475	CH475 Loving shepherd of thy sheep	CH	475	Loving shepherd of thy sheep
CH0476	CH476 Maiden yet a mother	CH	476	Maiden yet a mother
CH0477	CH477 Majesty, worship His Majesty	CH	477	Majesty, worship His Majesty
CH0478	CH478 Make me a channel of your peace	CH	478	Make me a channel of your peace
CH0479	CH479 Make way, make way, for Christ the King	CH	479	Make way, make way, for Christ the King
CH0480	CH480 Man of Galilee	CH	480	Man of Galilee
CH0481	CH481 Many are the lightbeams	CH	481	Many are the lightbeams
CH0482	CH482 Mary, crowned with living light	CH	482	Mary, crowned with living light
CH0483	CH483 Mary, immaculate star of the morning	CH	483	Mary, immaculate star of the morning
CH0484	CH484 May Christ, the Lord of Cana's feast	CH	484	May Christ, the Lord of Cana's feast
CH0485	CH485 May the choirs of angels	CH	485	May the choirs of angels
CH0485	CH485 Song of Farewell	CH	485	Song of Farewell
CH0486	CH486 May the peace of Christ be with you today	CH	486	May the peace of Christ be with you today
CH0487	CH487 Meekness and majesty	CH	487	Meekness and majesty
CH0488	CH488 Mine eyes have seen the glory	CH	488	Mine eyes have seen the glory
CH0489	CH489 Misericordias Domini	CH	489	Misericordias Domini
CH0490	CH490 Morning has broken	CH	490	Morning has broken
CH0491	CH491 Moses, I know you're the man	CH	491	Moses, I know you're the man
CH0492	CH492 Most ancient of all mysteries	CH	492	Most ancient of all mysteries
CH0493	CH493 Medjugorje Hymn	CH	493	Medjugorje Hymn
CH0493	CH493 Mother of our Lord	CH	493	Mother of our Lord
CH0494	CH494 As the potter's clay	CH	494	As the potter's clay
CH0494	CH494 Mould us, Lord, as the potter's clay	CH	494	Mould us, Lord, as the potter's clay
CH0495	CH495 My God, accept my heart this day	CH	495	My God, accept my heart this day
CH0496	CH496 My God, and is thy table spread	CH	496	My God, and is thy table spread
CH0497	CH497 My God, how wonderful thou art	CH	497	My God, how wonderful thou art
CH0498	CH498 My God, I love thee not because	CH	498	My God, I love thee not because
CH0499	CH499 My God loves me	CH	499	My God loves me
CH0500	CH500 Amazing Love	CH	500	Amazing Love
CH0500	CH500 My Lord, what love is this	CH	500	My Lord, what love is this
CH0501	CH501 My love will set you free	CH	501	My love will set you free
CH0501	CH501 My people, I hear you calling	CH	501	My people, I hear you calling
CH0502	CH502 My shepherd is the Lord	CH	502	My shepherd is the Lord
CH0503	CH503 My song is love unknown	CH	503	My song is love unknown
CH0504	CH504 My soul cannot be still	CH	504	My soul cannot be still
CH0504	CH504 Song of repentance	CH	504	Song of repentance
CH0505	CH505 My soul is longing for your peace	CH	505	My soul is longing for your peace
CH0506	CH506 My soul rejoices	CH	506	My soul rejoices
CH0507	CH507 My strength comes from the Lord	CH	507	My strength comes from the Lord
CH0508	CH508 New praises be given	CH	508	New praises be given
CH0509	CH509 New songs of celebration	CH	509	New songs of celebration
CH0510	CH510 Now come to me, all you who seek	CH	510	Now come to me, all you who seek
CH0511	CH511 Now in this banquet	CH	511	Now in this banquet
CH0512	CH512 Now thank we all our God	CH	512	Now thank we all our God
CH0513	CH513 Now the green blade riseth	CH	513	Now the green blade riseth
CH0514	CH514 Now watch for God's coming	CH	514	Now watch for God's coming
CH0515	CH515 Now with the fading light	CH	515	Now with the fading light
CH0516	CH516 Now with the fast-departing light	CH	516	Now with the fast-departing light
CH0517	CH517 O bread of heaven	CH	517	O bread of heaven
CH0518	CH518 O changeless Christ, for ever new	CH	518	O changeless Christ, for ever new
CH0519	CH519 O Christe Domine Jesu	CH	519	O Christe Domine Jesu
CH0520	CH520 O come, all ye faithful	CH	520	O come, all ye faithful
CH0521	CH521 O come and mourn with me awhile	CH	521	O come and mourn with me awhile
CH0522	CH522 O come, O come, Emmanuel	CH	522	O come, O come, Emmanuel
CH0523	CH523 O comfort my people	CH	523	O comfort my people
CH0524	CH524 O Father, take in sign of love	CH	524	O Father, take in sign of love
CH0525	CH525 O food of travellers	CH	525	O food of travellers
CH0526	CH526 Freedom is coming	CH	526	Freedom is coming
CH0526	CH526 O freedom	CH	526	O freedom
CH0527	CH527 O God of earth and altar	CH	527	O God of earth and altar
CH0528	CH528 O God, our help in ages past	CH	528	O God, our help in ages past
CH0529	CH529 O God, thy people gather	CH	529	O God, thy people gather
CH0530	CH530 O God, we give ourselves today	CH	530	O God, we give ourselves today
CH0531	CH531 O Godhead hid, devoutly I adore thee	CH	531	O Godhead hid, devoutly I adore thee
CH0532	CH532 O Great Saint David	CH	532	O Great Saint David
CH0533	CH533 O holy Dwelling Place	CH	533	O holy Dwelling Place
CH0533	CH533 O Holy Mary	CH	533	O Holy Mary
CH0534	CH534 O how lovely is your dwelling place	CH	534	O how lovely is your dwelling place
CH0535	CH535 O Jesus Christ, remember	CH	535	O Jesus Christ, remember
CH0536	CH536 O Jesus, I have promised	CH	536	O Jesus, I have promised
CH0537	CH537 O King of might and splendour	CH	537	O King of might and splendour
CH0538	CH538 O Lady, full of God's own grace	CH	538	O Lady, full of God's own grace
CH0539	CH539 O light forever dawning	CH	539	O light forever dawning
CH0540	CH540 O little town of Bethlehem	CH	540	O little town of Bethlehem
CH0541	CH541 O Lord, be not mindful	CH	541	O Lord, be not mindful
CH0542	CH542 O Lord, hear my prayer	CH	542	O Lord, hear my prayer
CH0543	CH543 Centre of my life	CH	543	Centre of my life
CH0543	CH543 O Lord, you are the centre of my life	CH	543	O Lord, you are the centre of my life
CH0544	CH544 O Mother blest	CH	544	O Mother blest
CH0545	CH545 O my Lord, within my heart	CH	545	O my Lord, within my heart
CH0546	CH546 O perfect love	CH	546	O perfect love
CH0547	CH547 O praise ye the Lord	CH	547	O praise ye the Lord
CH0548	CH548 O praise our great and gracious Lord	CH	548	O praise our great and gracious Lord
CH0549	CH549 O Priest and Victim, Lord of life	CH	549	O Priest and Victim, Lord of life
CH0550	CH550 O purest of creatures	CH	550	O purest of creatures
CH0551	CH551 O raise your eyes on high	CH	551	O raise your eyes on high
CH0552	CH552 O sacred head sore wounded	CH	552	O sacred head sore wounded
CH0553	CH553 O Sacred Heart	CH	553	O Sacred Heart
CH0554	CH554 O salutaris hostia	CH	554	O salutaris hostia
CH0555	CH555 O that today you would listen	CH	555	O that today you would listen
CH0556	CH556 O thou, who at thy Eucharist	CH	556	O thou, who at thy Eucharist
CH0557	CH557 O thou who camest from above	CH	557	O thou who camest from above
CH0558	CH558 O wash me	CH	558	O wash me
CH0559	CH559 O worship the king	CH	559	O worship the king
CH0560	CH560 O worship the Lord in the beauty of holiness	CH	560	O worship the Lord in the beauty of holiness
CH0561	CH561 Of one that is so fair and bright	CH	561	Of one that is so fair and bright
CH0562	CH562 Of the Father's love begotten	CH	562	Of the Father's love begotten
CH0563	CH563 Of the glorious body telling	CH	563	Of the glorious body telling
CH0564	CH564 Oh God, I seek You	CH	564	Oh God, I seek You
CH0564	CH564 Your love is finer than life	CH	564	Your love is finer than life
CH0566	CH566 Oh living water	CH	566	Oh living water
CH0567	CH567 Oh Lord, all the world belongs to you	CH	567	Oh Lord, all the world belongs to you
CH0568	CH568 How great thou art	CH	568	How great thou art
CH0568	CH568 Oh Lord my God, when I in awesome	CH	568	Oh Lord my God, when I in awesome
CH0569	CH569 Oh, the Lord looked down	CH	569	Oh, the Lord looked down
CH0570	CH570 Oh, the love of my Lord	CH	570	Oh, the love of my Lord
CH0571	CH571 Oh when the saints	CH	571	Oh when the saints
CH0572	CH572 Oh the word of my Lord	CH	572	Oh the word of my Lord
CH0572	CH572 Song of a young prophet	CH	572	Song of a young prophet
CH0573	CH573 On a hill far away	CH	573	On a hill far away
CH0573	CH573 The old rugged cross	CH	573	The old rugged cross
CH0574	CH574 On Christmas night all Christians sing	CH	574	On Christmas night all Christians sing
CH0575	CH575 On Jordan's bank, the Baptist's cry	CH	575	On Jordan's bank, the Baptist's cry
CH0576	CH576 On this house your blessing, Lord	CH	576	On this house your blessing, Lord
CH0577	CH577 Once in royal David's city	CH	577	Once in royal David's city
CH0578	CH578 One bread, one body	CH	578	One bread, one body
CH0579	CH579 One day will come	CH	579	One day will come
CH0580	CH580 One shall tell another	CH	580	One shall tell another
CH0581	CH581 Onward, Christian soldiers	CH	581	Onward, Christian soldiers
CH0582	CH582 Open your ears, O Christian people	CH	582	Open your ears, O Christian people
CH0583	CH583 Ostende nobis Domine	CH	583	Ostende nobis Domine
CH0584	CH584 Our Father (Caribbean)	CH	584	Our Father (Caribbean)
CH0585	CH585 Our Father (Estelle White)	CH	585	Our Father (Estelle White)
CH0586	CH586 Our Father (Traditional)	CH	586	Our Father (Traditional)
CH0587	CH587 Our Father, we have wandered	CH	587	Our Father, we have wandered
CH0588	CH588 Our Saviour Jesus Christ proclaimed	CH	588	Our Saviour Jesus Christ proclaimed
CH0589	CH589 Isaiah 53	CH	589	Isaiah 53
CH0589	CH589 Ours were the sins you bore	CH	589	Ours were the sins you bore
CH0590	CH590 Ours were the sufferings	CH	590	Ours were the sufferings
CH0591	CH591 Out of darkness	CH	591	Out of darkness
