2027-09-21	Tue	VOE	St Matthew, Apostle, Evangelist	St Matthew, Apostle, Evangelist
2027-09-22	Wed	VOE	Trinitytide XVII:Wed	Trinitytide XVII:Wed
2027-09-23	Thu	VOE	St Pius of Pietrelcina, Priest	St Pius of Pietrelcina, Priest
2027-09-24	Fri	VOE	Our Lady of Walsingham	Our Lady of Walsingham
2027-09-25	Sat	VOE	Trinitytide XVII:Sat	Trinitytide XVII:Sat	Saturday memorial of our Lady
2027-09-26	Sun	VOE	TRINITY XVIII	TRINITY XVIII
2027-09-27	Mon	VOE	St Vincent de Paul, Priest	St Vincent de Paul, Priest
2027-09-28	Tue	VOE	Trinitytide XVIII:Tue	Trinitytide XVIII:Tue	St Wenceslaus, Martyr	Ss Laurence Ruiz & Companions, Martyrs
2027-09-29	Wed	VOE	Ss Michael, Gabriel & Raphael, Archangels	Ss Michael, Gabriel & Raphael, Archangels
2027-09-30	Thu	VOE	St Jerome, Priest, Doctor	St Jerome, Priest, Doctor
2027-10-01	Fri	VOE	St Thérèse of the Child Jesus, Virgin, Doctor	St Thérèse of the Child Jesus, Virgin, Doctor
2027-10-02	Sat	VOE	Holy Guardian Angels	Holy Guardian Angels
2027-10-03	Sun	VOE	TRINITY XIX	TRINITY XIX
2027-10-04	Mon	VOE	St Francis of Assisi, Ecology Patron, Founder, Confessor	St Francis of Assisi, Ecology Patron, Founder, Confessor
2027-10-05	Tue	VOE	Trinitytide XIX:Tue	Trinitytide XIX:Tue	St Faustina Kowalska, Religious
2027-10-06	Wed	VOE	Trinitytide XIX:Wed	Trinitytide XIX:Wed	St Bruno, Priest
2027-10-07	Thu	VOE	Our Lady of the Rosary	Our Lady of the Rosary
2027-10-08	Fri	VOE	Trinitytide XIX:Fri	Trinitytide XIX:Fri
2027-10-09	Sat	VOE	St John Henry Newman, Catholic Education Co-Patron, Priest, Doctor	St John Henry Newman, Catholic Education Co-Patron, Priest, Doctor
2027-10-10	Sun	VOE	TRINITY XX	TRINITY XX
2027-10-11	Mon	VOE	Trinitytide XX:Mon	Trinitytide XX:Mon	St John XXIII, Pope
2027-10-12	Tue	VOE	Trinitytide XX:Tue	Trinitytide XX:Tue	St Wilfrid, Bishop, Missionary	St Ethelburga, Abbess
2027-10-13	Wed	VOE	Trinitytide XX:Wed	Trinitytide XX:Wed	St Edward the Confessor, King
2027-10-14	Thu	VOE	Trinitytide XX:Thu	Trinitytide XX:Thu	St Callistus, Pope, Martyr
2027-10-15	Fri	VOE	St Teresa of Ávila, Virgin, Doctor	St Teresa of Ávila, Virgin, Doctor
2027-10-16	Sat	VOE	Trinitytide XX:Sat	Trinitytide XX:Sat	St Hedwig, Religious	St Margaret Mary Alacoque, Virgin	Saturday memorial of our Lady
2027-10-17	Sun	VOE	TRINITY XXI	TRINITY XXI
2027-10-18	Mon	VOE	St Luke, Evangelist	St Luke, Evangelist
2027-10-19	Tue	VOE	Trinitytide XXI:Tue	Trinitytide XXI:Tue	Ss John de Brébeuf & Isaac Jogues, Priests, & Companions, Martyrs	St Paul of the Cross, Priest	St Frideswide, Abbess
2027-10-20	Wed	VOE	Trinitytide XXI:Wed	Trinitytide XXI:Wed
2027-10-21	Thu	VOE	Trinitytide XXI:Thu	Trinitytide XXI:Thu
2027-10-22	Fri	VOE	Trinitytide XXI:Fri	Trinitytide XXI:Fri	St John Paul II, Pope
