Pope-Paul-VI	populorum-progressio-on-the-development-of-peoples	1967-03-26
Pope-Paul-VI	sacerdotalis-caelibatus-the-celibacy-of-the-priests	1967-06-24
Pope-Paul-VI	signum-magnum-the-great-sign	1967-05-13
Pope-Paul-VI	the-credo-of-the-people-of-god	1968-06-30
Pope-Pius-IX	amantissimi-redemptoris-on-priests-and-the-care-of-souls	1858-05-03
Pope-Pius-IX	apostolicae-nostrae-caritatis-urging-prayers-for-peace	1854-08-01
Pope-Pius-IX	beneficia-dei-on-the-twenty-fifth-anniversary-of-his-pontificate	1871-06-04
Pope-Pius-IX	cum-nuper-on-care-for-clerics	1858-01-20
Pope-Pius-IX	cum-sancta-mater-ecclesia-pleading-for-public-prayer	1859-04-27
Pope-Pius-IX	etsi-multa-on-the-church-in-italy-germany-and-switzerland	1873-11-21
Pope-Pius-IX	exultavit-cor-nostrum-on-the-effects-of-the-jubilee	1851-11-21
Pope-Pius-IX	graves-ac-diuturnae-on-the-church-in-switzerland	1875-03-23
Pope-Pius-IX	gravibus-ecclesiae-proclaiming-a-jubilee-for-18	1874-24-december-75
Pope-Pius-IX	incredibili-on-persecution-in-new-granada	1863-09-17
Pope-Pius-IX	ineffabilis-deus-the-immaculate-conception	
Pope-Pius-IX	levate-on-the-afflictions-of-the-church	1867-10-21
Pope-Pius-IX	maximae-quidem-on-the-church-in-bavaria	1864-08-18
Pope-Pius-IX	meridionali-americae-on-the-seminary-for-native-clergy	1865-09-30
Pope-Pius-IX	miserentissimus-redemptor-encyclical-on-reparation-to-the-sacred-heart	1928-05-28
Pope-Pius-IX	neminem-vestrum-on-the-persecution-of-armenians	1854-02-02
Pope-Pius-IX	nemo-certe-ignorat-on-discipline-for-clergy	1852-03-25
Pope-Pius-IX	nostis-et-nobiscum-on-the-church-in-the-pontifical-states	1849-12-08
Pope-Pius-IX	nullis-certe-verbis-on-the-need-for-civil-sovereignty	1860-01-19
Pope-Pius-IX	omnem-sollicitudinem-on-the-greek-ruthenian-rite	1874-05-13
Pope-Pius-IX	optime-noscitis-on-episcopal-meetings	1855-11-05
Pope-Pius-IX	optime-noscitis-on-the-proposed-catholic-university-of-ireland	1854-03-20
Pope-Pius-IX	praedecessores-nostros-on-aid-for-ireland	1847-03-25
Pope-Pius-IX	quae-in-patriarchatu-on-the-church-in-chaldae	1872-11-16
Pope-Pius-IX	quanta-cura-condemning-current-errors	1864-12-08
Pope-Pius-IX	quanto-conficiamur-moerore-on-promotion-of-false-doctrines	1863-08-10
Pope-Pius-IX	quartus-supra-on-the-church-in-armenia	1873-01-06
Pope-Pius-IX	qui-nuper-on-pontifical-states	1859-06-18
Pope-Pius-IX	qui-pluribus-on-faith-and-religion	1846-11-09
Pope-Pius-IX	quod-nunquam-on-the-church-in-prussia	1875-02-05
Pope-Pius-IX	respicientes-protesting-the-taking-of-the-pontifical-states	1870-11-01
Pope-Pius-IX	saepe-venerabiles-fratres-on-thanksgiving-for-twenty-five-years-of-pontificate	1871-08-05
Pope-Pius-IX	singulari-quidem-on-the-church-in-austria	1856-03-17
Pope-Pius-IX	ubi-nos-on-pontifical-states	1871-05-15
Pope-Pius-IX	ubi-primum-on-discipline-for-religious	1847-06-17
Pope-Pius-IX	ubi-primum-on-the-immaculate-conception	
Pope-Pius-IX	vix-dum-a-nobis-on-the-church-in-austria	1874-03-07
Pope-Pius-V	consueverunt-romani-on-praying-the-rosary	1569-09-17
Pope-Pius-VI	charitas-on-the-civil-oath-in-france	1791-04-13
Pope-Pius-VII	diu-satis-on-a-return-to-gospel-principles	1800-05-15
Pope-Pius-VIII	traditi-humilitati-on-his-program-for-the-pontificate	1829-05-24
Pope-Pius-VI	inscrutabile-on-the-problems-of-the-pontificate	1775-12-25
Pope-Pius-V	quo-primum-promulgating-the-tridentine-liturgy	1570-07-14
Pope-Pius-X	acerbo-nimis-on-teaching-christian-doctine	1905-04-15
Pope-Pius-X	ad-diem-illum-laetissiumum-on-the-immaculate-conception	1904-02-02
Pope-Pius-X	communium-rerum-on-saint-anselm-of-aosta	1909-04-21
Pope-Pius-X	editae-saepe-on-saint-charles-borromeo	1910-05-26
Pope-Pius-X	e-supremi-on-the-restoration-of-all-things-in-christ	1903-10-04
Pope-Pius-X	gravissimo-officii-munere-on-french-associations-of-worship	1906-08-10
Pope-Pius-X	haerent-animo-on-priestly-sanctity	1908-08-04
Pope-Pius-XI	acerba-animi-on-persecution-of-the-church-in-mexico	1932-09-29
Pope-Pius-XI	ad-catholici-sacerdotii-on-the-catholic-priesthood	1935-12-20
Pope-Pius-XI	ad-salutem-on-saint-augustine	1930-04-30
Pope-Pius-X	iamdudum-on-the-law-of-separation-in-portugal	1911-05-24
Pope-Pius-XI	caritate-christi-compulsi-on-the-sacred-heart	1932-05-03
Pope-Pius-XI	casti-connubii-on-christian-marriage	1930-12-31
Pope-Pius-XI	divini-redemptoris-on-atheistic-communism	1937-03-19
Pope-Pius-XI	ecclesiam-dei-on-saint-josaphat	1923-11-12
Pope-Pius-XI	homily-at-the-canonization-of-saint-therese-of-lisieux	1925-05-17
Pope-Pius-XII	ad-apostolorum-principis-communism-and-the-church-in-china	1958-06-29
Pope-Pius-XII	ad-caeli-reginam-on-proclaiming-the-queenship-of-mary	
Pope-Pius-XII	ad-sinarum-gentum-on-the-supranationality-of-the-church	1954-10-07
Pope-Pius-XII	anni-sacri-on-a-program-for-combating-atheistic-propaganda-throughout-the-world	1950-03-12
Pope-Pius-XII	auspicia-quaedam-on-public-prayers-for-world-peace-and-solution-of-the-problem-of-palestine	1948-05-01
Pope-Pius-XII	communium-interpretes-doloraum-an-appeal-for-prayers-for-peace	1945-04-15
Pope-Pius-XII	datis-nuperrime-lamenting-the-sorrowful-events-in-hungary-and-condemning-the-ruthless-use-of-force	1956-11-05
