Date	DOW	Rite	PropersID_Selected	PropersID_Alt	PropersID_Default	PropersID_Option1	PropersID_Option2	PropersID_Option3	PropersID_Option4	BlankColumn
2029-10-13	Sat	NOE	Ord Time XXVII:Sat		Ord Time XXVII:Sat	St Edward the Confessor, King	Saturday memorial of our Lady	
2029-10-14	Sun	NOE	ORDINARY TIME XXVIII		ORDINARY TIME XXVIII	
2029-10-15	Mon	NOE	St Teresa of Ávila, Virgin, Doctor		St Teresa of Ávila, Virgin, Doctor	
2029-10-16	Tue	NOE	Ord Time XXVIII:Tue		Ord Time XXVIII:Tue	St Hedwig, Religious	St Margaret Mary Alacoque, Virgin	
2029-10-17	Wed	NOE	St Ignatius of Antioch, Bishop, Martyr		St Ignatius of Antioch, Bishop, Martyr	
2029-10-18	Thu	NOE	St Luke, Evangelist		St Luke, Evangelist	
2029-10-19	Fri	NOE	Ord Time XXVIII:Fri		Ord Time XXVIII:Fri	Ss John de Brébeuf & Isaac Jogues, Priests, & Companions, Martyrs	St Paul of the Cross, Priest	
2029-10-20	Sat	NOE	Ord Time XXVIII:Sat		Ord Time XXVIII:Sat	Saturday memorial of our Lady	
2029-10-21	Sun	NOE	ORDINARY TIME XXIX		ORDINARY TIME XXIX	
2029-10-22	Mon	NOE	Ord Time XXIX:Mon		Ord Time XXIX:Mon	St John Paul II, Pope	
2029-10-23	Tue	NOE	Ord Time XXIX:Tue		Ord Time XXIX:Tue	St John of Capistrano, Priest	
2029-10-24	Wed	NOE	Ord Time XXIX:Wed		Ord Time XXIX:Wed	St Anthony Mary Claret, Bishop	
2029-10-25	Thu	NOE	Ord Time XXIX:Thu		Ord Time XXIX:Thu	
2029-10-26	Fri	NOE	Ord Time XXIX:Fri		Ord Time XXIX:Fri	Ss Chad & Cedd, Bishops, Missionaries	
2029-10-27	Sat	NOE	Ord Time XXIX:Sat		Ord Time XXIX:Sat	Saturday memorial of our Lady	
2029-10-28	Sun	NOE	ORDINARY TIME XXX		ORDINARY TIME XXX	
2029-10-29	Mon	NOE	Ord Time XXX:Mon		Ord Time XXX:Mon	
2029-10-30	Tue	NOE	Ord Time XXX:Tue		Ord Time XXX:Tue	
2029-10-31	Wed	NOE	Ord Time XXX:Wed		Ord Time XXX:Wed	
2029-11-01	Thu	NOE	ALL SAINTS		ALL SAINTS	
2029-11-02	Fri	NOE	All Souls		All Souls	
2029-11-03	Sat	NOE	Ord Time XXX:Sat		Ord Time XXX:Sat	St Martin de Porres, Religious	St Winifride, Virgin	Saturday memorial of our Lady	
2029-11-04	Sun	NOE	ORDINARY TIME XXXI		ORDINARY TIME XXXI	
2029-11-05	Mon	NOE	Ord Time XXXI:Mon		Ord Time XXXI:Mon	
2029-11-06	Tue	NOE	Ord Time XXXI:Tue		Ord Time XXXI:Tue	
2029-11-07	Wed	NOE	Ord Time XXXI:Wed		Ord Time XXXI:Wed	St Willibrord, Bishop, Missionary	
2029-11-08	Thu	NOE	Ord Time XXXI:Thu		Ord Time XXXI:Thu	
2029-11-09	Fri	NOE	Dedication of the Archbasilica of St John Lateran		Dedication of the Archbasilica of St John Lateran	
2029-11-10	Sat	NOE	St Leo the Great, Pope, Doctor		St Leo the Great, Pope, Doctor	
2029-11-11	Sun	NOE	ORDINARY TIME XXXII		ORDINARY TIME XXXII	
2029-11-12	Mon	NOE	St Josaphat, Bishop, Martyr		St Josaphat, Bishop, Martyr	
2029-11-13	Tue	NOE	Ord Time XXXII:Tue		Ord Time XXXII:Tue	
2029-11-14	Wed	NOE	Ord Time XXXII:Wed		Ord Time XXXII:Wed	
2029-11-15	Thu	NOE	Ord Time XXXII:Thu		Ord Time XXXII:Thu	St Albert the Great, Bishop, Doctor	
2029-11-16	Fri	NOE	St Edmund of Abingdon, Bishop		St Edmund of Abingdon, Bishop	
2029-11-17	Sat	NOE	Ord Time XXXII:Sat		Ord Time XXXII:Sat	St Elizabeth of Hungary, Religious	St Hilda of Whitby, Abbess	St Hugh of Lincoln, Bishop	Saturday memorial of our Lady	
2029-11-18	Sun	NOE	ORDINARY TIME XXXIII		ORDINARY TIME XXXIII	
2029-11-19	Mon	NOE	Ord Time XXXIII:Mon		Ord Time XXXIII:Mon	
2029-11-20	Tue	NOE	Ord Time XXXIII:Tue		Ord Time XXXIII:Tue	
2029-11-21	Wed	NOE	Presentation of our Lady		Presentation of our Lady	
2029-11-22	Thu	NOE	St Cecilia, Virgin, Martyr		St Cecilia, Virgin, Martyr	
2029-11-23	Fri	NOE	Ord Time XXXIII:Fri		Ord Time XXXIII:Fri	St Clement I, Pope, Martyr	St Columbanus, Abbot, Missionary	
2029-11-24	Sat	NOE	Ss Andrew Dũng-Lạc & Companions, Martyrs		Ss Andrew Dũng-Lạc & Companions, Martyrs	
2029-11-25	Sun	NOE	CHRIST THE KING		CHRIST THE KING	
2029-11-26	Mon	NOE	Ord Time XXXIV:Mon		Ord Time XXXIV:Mon	
2029-11-27	Tue	NOE	Ord Time XXXIV:Tue		Ord Time XXXIV:Tue	
2029-11-28	Wed	NOE	Ord Time XXXIV:Wed		Ord Time XXXIV:Wed	
2029-11-29	Thu	NOE	Ord Time XXXIV:Thu		Ord Time XXXIV:Thu	
2029-11-30	Fri	NOE	St Andrew, Scotland Patron, Apostle		St Andrew, Scotland Patron, Apostle	
2029-12-01	Sat	NOE	Ord Time XXXIV:Sat		Ord Time XXXIV:Sat	Saturday memorial of our Lady	
2029-12-02	Sun	NOE	ADVENT I		ADVENT I	
2029-12-03	Mon	NOE	St Francis Xavier, Priest		St Francis Xavier, Priest	
2029-12-04	Tue	NOE	Advent I:Tue		Advent I:Tue	St John Damascene, Priest, Doctor	
2029-12-05	Wed	NOE	Advent I:Wed		Advent I:Wed	
2029-12-06	Thu	NOE	Advent I:Thu		Advent I:Thu	St Nicholas of Myra, Bishop	
2029-12-07	Fri	NOE	St Ambrose, Bishop, Doctor		St Ambrose, Bishop, Doctor	
2029-12-08	Sat	NOE	Immaculate Conception of our Lady		Immaculate Conception of our Lady	
2029-12-09	Sun	NOE	ADVENT II		ADVENT II	
2029-12-10	Mon	NOE	Advent II:Mon		Advent II:Mon	Our Lady of Loreto	
2029-12-11	Tue	NOE	Advent II:Tue		Advent II:Tue	St Damasus I, Pope	
2029-12-12	Wed	NOE	Advent II:Wed		Advent II:Wed	Our Lady of Guadalupe	
2029-12-13	Thu	NOE	St Lucy, Virgin, Martyr		St Lucy, Virgin, Martyr	
2029-12-14	Fri	NOE	St John of the Cross, Priest, Doctor		St John of the Cross, Priest, Doctor	
2029-12-15	Sat	NOE	Advent II:Sat		Advent II:Sat	
2029-12-16	Sun	NOE	ADVENT III		ADVENT III	
2029-12-17	Mon	NOE	17 Dec:O Sapientia		17 Dec:O Sapientia	
2029-12-18	Tue	NOE	18 Dec:O Adonai		18 Dec:O Adonai	
2029-12-19	Wed	NOE	19 Dec:O Radix Jesse		19 Dec:O Radix Jesse	
2029-12-20	Thu	NOE	20 Dec:O Clavis David		20 Dec:O Clavis David	
2029-12-21	Fri	NOE	21 Dec:O Oriens		21 Dec:O Oriens	St Peter Canisius, Priest, Doctor	
2029-12-22	Sat	NOE	22 Dec:O Rex Gentium		22 Dec:O Rex Gentium	
2029-12-23	Sun	NOE	ADVENT IV		ADVENT IV	
2029-12-24	Mon	NOE	24 Dec		24 Dec	
2029-12-25	Tue	NOE	NATIVITY OF THE LORD		NATIVITY OF THE LORD	
2029-12-26	Wed	NOE	26 Dec:Christmas Octave II		26 Dec:Christmas Octave II	St Stephen, Proto-Martyr	
2029-12-27	Thu	NOE	27 Dec:Christmas Octave III		27 Dec:Christmas Octave III	St John, Apostle, Evangelist	
2029-12-28	Fri	NOE	28 Dec:Christmas Octave IV		28 Dec:Christmas Octave IV	Holy Innocents, Martyrs	
2029-12-29	Sat	NOE	29 Dec:Christmas Octave V		29 Dec:Christmas Octave V	St Thomas Becket, Bishop, Martyr	
2029-12-30	Sun	NOE	HOLY FAMILY		HOLY FAMILY	
2029-12-31	Mon	NOE	31 Dec:Christmas Octave VII		31 Dec:Christmas Octave VII	St Sylvester I, Pope	
